query_id,word_count,token_count,sentence_count,char_count,char_count_no_spaces,avg_words_per_sentence,avg_syllables_per_word,flesch_kincaid_grade,gunning_fog_index,lexical_density,lexical_diversity,keyword_density,sentiment_polarity,named_entity_count,distinct_entity_types,most_frequent_entity_count
q000001,-0.2710628260226032,-0.2713665989258935,-0.2891334249790045,-0.2687050950811345,-0.26828557422433924,-0.04825664107319001,0.10459441511183222,0.048195302410028604,-0.017606048911253527,-0.06893277446684154,0.28610445909434074,0.1766591037846158,,-0.2323984592721615,-0.20709443764466587,-0.23571849425820496
q000002,-0.10779471310693214,-0.1092455161905853,-0.13020729530624112,-0.10576606646775821,-0.10545547523756002,0.04294239859127804,0.048020711136267526,0.06530185641370718,0.04961148997385376,-0.07110812890481917,0.16144189004808376,0.019356761254565327,,-0.08668572758177488,-0.06342184070499218,-0.11637563744037865
q000003,0.006995723855873498,0.003787728358187753,-0.016472547495509905,0.006854314035224591,0.007005907124322015,0.07401749403899094,-0.0300057072667125,0.03717042752804183,0.028969508675456685,-0.07957015635717887,0.036469369813953316,-0.056936570850449494,,0.01756449337976353,0.03661649941303783,-0.016642697416761828
q000004,-0.3739115380105455,-0.37237640607219397,-0.3935848193622002,-0.3722218108852574,-0.37190670053609654,-0.0720259415173337,0.13897002181944948,0.060219203301603325,-0.040625775156627165,-0.01850781187621157,0.36613708597360456,0.30551189099713494,,-0.31370505500104834,-0.3022596466904577,-0.2874558554817184
q000005,-0.058115955098797,-0.0617214430115205,-0.08032590483238804,-0.05747470654160215,-0.05717390089020177,0.05493411917418151,-0.007102148012942854,0.035186175663386506,0.061060657593110974,-0.09899130833563832,0.09899336338441266,0.0018491908065157317,,-0.05243816853222815,-0.021989242366919553,-0.0924436716613709
q000006,-0.05692834614779792,-0.058972179750012316,-0.07719152412207325,-0.05554804224787322,-0.055169489015379505,0.034827118242112994,0.04424500621813994,0.06420277401020075,0.014941659333763792,-0.03651988869990101,0.09710113624798114,-0.017992437617042358,,-0.03609109324876946,-0.02864846369367009,-0.05045633793495048
q000007,-0.19102603408093793,-0.19107099743093825,-0.21092902041759365,-0.18513399124420588,-0.18429654085090935,-0.001471401589962484,0.1878595657562199,0.1537071399793704,0.050252838730708856,-0.013877183463391217,0.21924589058458824,0.09346853360953532,,-0.1566276450188923,-0.14398348374591832,-0.15730407900946394
q000008,-0.15871874319365353,-0.1601887134540393,-0.17728190373453637,-0.156904564927293,-0.15646844736778567,-0.0025769655300098672,0.07349954879986954,0.061712268284497364,0.0054627931005501,-0.03985347630939175,0.186402434374211,0.08772084694204836,,-0.13039108487834686,-0.11651499229478599,-0.14157846683496494
q000009,-0.09113982013550974,-0.09200182166347017,-0.11238564053890358,-0.08956254365776194,-0.08917975339942194,0.026423959468228595,0.05159758021978738,0.06648257636460078,-0.008649841004858405,-0.028150756310708094,0.11913076931847376,0.024224819796722544,,-0.05396069429661902,-0.05362905010719533,-0.05425252912540637
q000010,-0.3719743971251692,-0.37015331249093175,-0.3842174193561932,-0.3699449504604392,-0.3695307549614608,-0.10776129604448166,0.16773984518424995,0.060953874104539854,-0.06372723260939815,0.004122621091930514,0.35385771234307967,0.30628765085200366,,-0.3099230797168044,-0.3084942590637668,-0.2659460142292957
