query_id,word_count,token_count,sentence_count,char_count,char_count_no_spaces,avg_words_per_sentence,avg_syllables_per_word,flesch_kincaid_grade,gunning_fog_index,lexical_density,lexical_diversity,keyword_density,sentiment_polarity,named_entity_count,distinct_entity_types,most_frequent_entity_count
q000001,-0.5309629018478763,-0.5258145769670817,-0.5163889585013554,-0.5282361614982888,-0.5281398027783254,-0.2718480361204515,0.25756452376664635,0.0078065942791584195,-0.16815121440306058,0.06687235943788598,0.47628939706409734,0.4482089262212338,,-0.46336533729398904,-0.4484346496589123,-0.3858692135429854
q000002,-0.22932784618581306,-0.22570382715506834,-0.21460311179746547,-0.2276701635501616,-0.22786448498757073,-0.11566430743593765,0.11770548650643223,-0.00459111299609268,-0.055824254376244595,0.030417146411306085,0.23665089470898973,0.16245085390731992,,-0.20285475801987288,-0.19828190500257722,-0.18203668026227438
q000003,-0.4811875603678278,-0.47607693348618807,-0.4643239049944377,-0.4810819887591181,-0.4813549507614058,-0.25997845759830407,0.18870800190815074,-0.03856804907885944,-0.18518419006054704,0.08308106212968021,0.4236381445820629,0.4194130015799953,,-0.42009740803547746,-0.41504661681002486,-0.341942087057451
q000004,-0.5547048197708044,-0.5484889204419395,-0.5408800620498868,-0.5514724756440047,-0.5512726122010819,-0.2638553470775721,0.26345061901886624,0.020294858859831077,-0.14648738807237233,0.09856686619049816,0.48101886378783504,0.49842635399806323,,-0.48282945424442375,-0.4747429960739918,-0.39715500978985235
q000005,-0.3851391931110732,-0.3826189529421036,-0.36493612473998255,-0.3827836168746425,-0.3826849553028593,-0.20319339545140586,0.1908184181083433,-0.0007231921506291165,-0.06906523661989239,0.0704211987627906,0.33649958851121675,0.33461801140067704,,-0.36195918356815465,-0.3415810690322141,-0.31757290748693523
q000006,-0.4946102452662134,-0.48964644211899455,-0.4799159556842348,-0.49318125881449615,-0.4931392043162972,-0.2604661357406079,0.236125435469885,-0.002526629109354766,-0.17376119467094295,0.0917877154268553,0.4429616646123652,0.41282907117876444,,-0.43121077755756315,-0.43076040575792257,-0.34885043757886497
q000007,-0.31965934826715847,-0.3160191432987282,-0.30706861929677026,-0.3149187356776961,-0.3144414802379273,-0.15077535572927847,0.2636556647171156,0.09918885987710437,-0.02758029118778263,0.08289120841328045,0.2883426998494405,0.2571446553276311,,-0.288224159381024,-0.29320969958477683,-0.22165319817173085
q000008,-0.6362059913489579,-0.6315121835657825,-0.6213424082549054,-0.6316074980436239,-0.6311865662848803,-0.3272569817071018,0.33419531079082454,0.03731751826449234,-0.13951584249275953,0.10441174800744799,0.578118872680314,0.5279189058674492,,-0.5792218337889969,-0.562785576615256,-0.5170901129173665
q000009,-0.27273665613663967,-0.26731376048735944,-0.25339206094416544,-0.27033151634604824,-0.2702204596312347,-0.1727209188581058,0.17722636503392594,0.018647882474702684,-0.10403428698694375,0.10202963094499354,0.22182022274155558,0.24408578474312287,,-0.23134146009212855,-0.25436192632464216,-0.15758836168128745
q000010,-0.46080308171954043,-0.4558832234152595,-0.4440018170960442,-0.458623306789341,-0.45843154732475627,-0.2403379000981489,0.2437054144851714,0.02357538239186604,-0.12831600767134138,0.08959903531505412,0.39705772154200025,0.4137531273553735,,-0.40662871574830345,-0.41580584738321724,-0.31721174523953066
q000011,-0.4143806790631234,-0.41370017014173127,-0.39643718313158977,-0.4138098574711901,-0.4138386700051977,-0.2081859453283828,0.17965052607915277,-0.0096482569605389,-0.08365912089031093,0.0387821833833728,0.3589446633630846,0.350866611939169,,-0.39769808002423435,-0.390439300294359,-0.3289064461889195
q000012,-0.5454012631768237,-0.5393259711145106,-0.5293318351202044,-0.5443316587855931,-0.5443869902193896,-0.2771387936426422,0.21903913318420487,-0.025559723410184122,-0.1913145957687071,0.09297804373610692,0.4751346065932041,0.48276112399258253,,-0.466642133735426,-0.46323959301401463,-0.3862532364184098
q000013,-0.4650328945791826,-0.4600954764904951,-0.4514843233738567,-0.46325927109261306,-0.4632025123654468,-0.21344948510370867,0.20694500467551688,0.009253541819758512,-0.11083820745592836,0.10565471826043334,0.3940270021621063,0.41801636135648707,,-0.40704648831051626,-0.39670859112390355,-0.34648478065443367
q000014,-0.2978149129864077,-0.29357437694276334,-0.2764582654759347,-0.2973129911022745,-0.29755774969279986,-0.1809447418708327,0.12903728609758494,-0.02973900654058833,-0.1278869734665798,0.08030678854348987,0.2463746029953079,0.27151101875504335,,-0.2583468859371123,-0.26363434196451574,-0.18707875805401117
q000015,-0.4090948945846233,-0.4085595486634544,-0.39053255653463426,-0.40867392717409734,-0.408725219615768,-0.20600082812942708,0.17505301990231079,-0.01189082794682284,-0.07907199515166057,0.033601826237621146,0.35381788469987585,0.34792724578509554,,-0.3942849756346442,-0.38850084417154696,-0.326122898166671
q000016,-0.36256681150695674,-0.34926366710549267,-0.34779633010246536,-0.35771113988052916,-0.35787228575014973,-0.15906284619741043,0.10059849766573051,-0.024193396678278373,-0.1729295073976197,0.10240040995095948,0.2656497464620219,0.3677080893435786,,-0.26203111160029247,-0.29285177972514,-0.218608709221323
q000017,-0.5411333596898277,-0.5352063031210013,-0.5287171148558556,-0.5391653638092286,-0.5390772236925091,-0.24722469557207655,0.2367714841472708,0.007241984736898168,-0.14192008349747542,0.09635652132191942,0.46400198450953134,0.49225577363271544,,-0.4723277405083361,-0.46846069435474075,-0.38863482472487954
