query_id,word_count,token_count,sentence_count,char_count,char_count_no_spaces,avg_words_per_sentence,avg_syllables_per_word,flesch_kincaid_grade,gunning_fog_index,lexical_density,lexical_diversity,keyword_density,sentiment_polarity,named_entity_count,distinct_entity_types,most_frequent_entity_count
q000001,0.2529307200460832,0.26004243844656655,0.2433664368813812,0.2527885603100783,0.2524384162937266,0.1588301492593104,-0.23252847677500815,-0.07029853427478885,-0.0427255625924389,-0.028763363290285327,-0.2350229325615569,-0.255632014533328,,0.27053495049708576,0.22414786894387953,0.20280247201412047
q000002,0.276807788323027,0.28140138149977556,0.26310231703129927,0.27313457221162096,0.272466866108393,0.18831222901218383,-0.22761673497446483,-0.06427466059675738,-0.031291401249237474,0.014557330225277259,-0.2517363411057263,-0.25471301955708475,,0.3017025665564831,0.26243826717988217,0.2592100772136888
q000003,0.36059952834474185,0.36638159319672314,0.347268451537318,0.3583011363882275,0.3577481448039769,0.23151038742379704,-0.25724929704388827,-0.04320423094071314,-0.0030699537274185384,0.03955950273239039,-0.34230907835848595,-0.29996110048149105,,0.3779772741763105,0.32250559073340107,0.3574201212952275
q000004,0.2600869549519204,0.2702646110903735,0.2544757454729318,0.2576311188878595,0.2570120903190507,0.19026911671923996,-0.24229410771053603,-0.056879993382831805,-0.02189571591634572,0.11704029300564188,-0.29786799463528824,-0.1395982844282728,,0.29993776228961616,0.24103620345481894,0.30822227065454516
q000005,0.3233972608082264,0.33210781672252865,0.31008458441250525,0.3222529815032151,0.32190242693178894,0.21742256910153296,-0.23756342589883117,-0.04882680429396983,0.010413433553500773,0.08148586924825894,-0.3303523549685864,-0.2338297885149705,,0.35330880440377954,0.31387659315373323,0.29874278278961985
q000006,0.19895535928803312,0.19794415078361613,0.1834200518801368,0.20130461279990433,0.20141664212287702,0.1418232207076784,-0.021223507664738503,0.08175736447403263,0.01519011968014792,-0.03601849758114869,-0.18055715640139017,-0.20755000409118501,,0.23822903501221693,0.22134896961862152,0.22942024997167348
q000007,0.18170935490848925,0.18684767972571575,0.1712735757565915,0.18292691407965064,0.18262976640467024,0.13139751047914736,-0.06358223796345926,0.025253517464241447,-0.006951724237875663,0.0431165283757584,-0.17941588490666494,-0.15972890563922426,,0.23289373473941793,0.19894693487172135,0.21888288306373482
q000008,-0.17886601701033006,-0.18399882943807405,-0.19046375859195339,-0.1723899171306703,-0.17135611940610368,-0.04472379227792863,0.29607544712104056,0.20739218483938066,0.074497860431556,0.011604027768870939,0.18528327858301488,0.09385409549293773,,-0.1581911438477358,-0.13603784119502677,-0.1306940408219529
q000009,-0.05096637213472066,-0.053245545171113774,-0.05948395891698771,-0.04369546994772695,-0.042911240107318886,0.008825193320061273,0.1864240329132877,0.1595315805390206,0.018612894755993144,-0.0646073352195376,0.06082349866871093,-0.013474112461407686,,-0.007578236427352332,0.004717089113670272,0.022415302736784944
q000010,0.014001977203480707,0.008261371972018514,-0.0012878988800270152,0.016733977819010988,0.017171035198084557,0.06652515760643674,0.12211266173114149,0.14164428782477895,0.08198347707132411,-0.026256961531574488,0.014154486142374516,-0.07393355152904575,,0.009399452119931933,0.016319501182767635,0.010043509167028406
q000011,0.30907609761686533,0.31773150179873044,0.30940425315716386,0.30853310040435716,0.30800881084788323,0.1563438663091894,-0.23490550047005876,-0.09009619321059308,-0.07152008600243999,0.03754160628074717,-0.32940446938350093,-0.23613005139157425,,0.35033434497873633,0.2979533439052441,0.331247627745676
q000012,0.4295075114498308,0.4409448697964122,0.4258184757451761,0.42264994113969223,0.42143543925058463,0.21916413087154973,-0.4216408565102485,-0.18853981211927728,-0.0880131463849966,0.07728974618252872,-0.4758740796715883,-0.27526361735921295,,0.47197409671744195,0.39635369899228295,0.4398423566834456
