query_id,word_count,token_count,sentence_count,char_count,char_count_no_spaces,avg_words_per_sentence,avg_syllables_per_word,flesch_kincaid_grade,gunning_fog_index,lexical_density,lexical_diversity,keyword_density,sentiment_polarity,named_entity_count,distinct_entity_types,most_frequent_entity_count
q000001,-0.16827192882144074,-0.16893602331068377,-0.18673055592744378,-0.16679358421116286,-0.16650594019947845,-0.029069153520343522,0.07053343323488138,0.032906732449533044,-0.012547519313125737,-0.0443529269586862,0.18515751246979276,0.10636996711699448,,-0.14480437325730433,-0.1309467228342684,-0.1614401112504445
q000002,-0.06710962850290557,-0.06821783725999009,-0.08514268612585091,-0.06578205081900547,-0.0655624919349654,0.02928198436350812,0.03197544927952441,0.04402237241883926,0.031694147246360785,-0.04667357370324519,0.10483722643244964,0.007840309625172799,,-0.0534109625263611,-0.03858442615064896,-0.08028990438262171
q000003,0.006506083779501714,0.004137332771639894,-0.010835746747824889,0.006234783566177505,0.006341191704489177,0.05014734413030155,-0.02107095835678217,0.025259483495273974,0.018539545055984326,-0.05261954159087815,0.02477887241022383,-0.041536408606664556,,0.0140594664483444,0.028817417878322087,-0.012917699745764106
q000004,-0.230704326088287,-0.2301204007298838,-0.2512757837160764,-0.22948852828210325,-0.22927729655805448,-0.04493785549968724,0.09337630933493891,0.0407822935773549,-0.027622320538981917,-0.009894074967311567,0.23483205054225242,0.18803243351461407,,-0.19323035351234047,-0.18977800219460345,-0.19399754141529202
q000005,-0.03513935551783986,-0.03773709815261263,-0.05246002858890047,-0.03478448405301411,-0.034580609599389925,0.03742131484215995,-0.005516582454068659,0.023815031003176456,0.03956361411795479,-0.06497598763134572,0.06512116759975276,-0.004018360443614058,,-0.03091703225312408,-0.010257945993363708,-0.06408697277560388
q000006,-0.03391887139601507,-0.03553133719470949,-0.05020896809790759,-0.0331923307199695,-0.03294724616365086,0.024474905852776306,0.027663224109905852,0.043196991614998355,0.009256171020413127,-0.023915386961503044,0.06368221553517103,-0.01652254747157708,,-0.019912241394315956,-0.013914396062252705,-0.0361449165387159
q000007,-0.11806349743802949,-0.11836902018980569,-0.13597811449129343,-0.11444288214247948,-0.1139092827320099,0.0010365683767959305,0.12509996416993435,0.10372217173431185,0.03272815956681207,-0.008304904843128107,0.14167344992319286,0.05356436589734283,,-0.09633625798121324,-0.08996360476988442,-0.10759685263908492
q000008,-0.09680891521889613,-0.0981347799356687,-0.11344294017953982,-0.0957239922813818,-0.09544620836922668,0.0004494640665829891,0.04813793405213992,0.04155627978451541,0.0032745212203179816,-0.025226307665055233,0.11997776324467792,0.0491520051930547,,-0.07878382278979108,-0.07087957467918865,-0.0966039037670577
q000009,-0.055463529096327895,-0.056313747994181367,-0.07290002313967477,-0.054573993997859206,-0.05432781880395438,0.018866781531318242,0.0326958828422378,0.044757169907730585,-0.006464816853073572,-0.018150968110305445,0.07797691724273385,0.010270147114352991,,-0.031221415354826774,-0.030448531001142178,-0.0386336725363906
q000010,-0.22942114954417958,-0.2286758281809039,-0.2452493990063532,-0.22794815295337853,-0.22765764711365594,-0.06961294153753422,0.11231239926220336,0.041199350309763905,-0.04318310385620104,0.0053693310311421025,0.2274257592483067,0.18683253203930786,,-0.19120259087726513,-0.1959053565967472,-0.17969633109135025
