query_id,word_count,token_count,sentence_count,char_count,char_count_no_spaces,avg_words_per_sentence,avg_syllables_per_word,flesch_kincaid_grade,gunning_fog_index,lexical_density,lexical_diversity,keyword_density,sentiment_polarity,named_entity_count,distinct_entity_types,most_frequent_entity_count
q000001,-0.3550734414456574,-0.35062020020380624,-0.34690797561163345,-0.35258136407063717,-0.35258203024624424,-0.18234278424746428,0.17372784014367482,0.006188425461194056,-0.11029075879190675,0.04364917057352635,0.3146822938254387,0.30225044451145455,,-0.3121269250704774,-0.3151056756546765,-0.26374089086171537
q000002,-0.1515628316497862,-0.14879982871925249,-0.14191021126194653,-0.1501367292379077,-0.15029046270432136,-0.07779147009383468,0.08040990373830001,-0.0031589318523426954,-0.036632951640817334,0.020580645372992156,0.15387444623543078,0.11093195000124516,,-0.13558821994100226,-0.1389784235047352,-0.12238353297498195
q000003,-0.31079084806872587,-0.3060582884387317,-0.30106243262105264,-0.31028765742788444,-0.31060220353281,-0.17356519601241674,0.12811344015423953,-0.02372940040607444,-0.12173273493742591,0.05486600894989417,0.27046259261987876,0.2804909357327624,,-0.2747708484840856,-0.2858176178026946,-0.22686808134632783
q000004,-0.3744946743870409,-0.3693167719489902,-0.36597345625249667,-0.37161924036155447,-0.3715700978512115,-0.17756684929116923,0.17830838499477988,0.014413419326916197,-0.096298863133315,0.06514223683102088,0.3197858936222133,0.341679413116477,,-0.32741837125570356,-0.3347748763203527,-0.27300058290856555
q000005,-0.25382102584923366,-0.2517058285392914,-0.24058020609195843,-0.25201255562184666,-0.25201608666046604,-0.1364080912029677,0.12918033976878562,-7.577026812682787e-05,-0.04549005487998948,0.04658484367648839,0.21794433468951366,0.2270060106484433,,-0.2412801677631227,-0.2370784102704657,-0.21545454813309653
q000006,-0.316632638679756,-0.3121370201711396,-0.30861348368558233,-0.31506814129701766,-0.3151353633704049,-0.1740360695795998,0.1610888534925528,0.00016823002262520375,-0.11448538252625123,0.06176798646050446,0.2810134939439277,0.27302225388595913,,-0.27930380719332804,-0.29440305937196803,-0.23036237612473012
q000007,-0.20994314758956106,-0.20712016181402193,-0.20230876456560815,-0.20668870344905874,-0.20644138974328186,-0.10062309067617599,0.1782348492693069,0.06667420034998273,-0.017994961444405235,0.055132009474664914,0.18656501464384276,0.17187728118961915,,-0.19123659473767718,-0.20337301769584523,-0.14904263629408337
q000008,-0.4344129276374912,-0.4298395601783049,-0.4275114990651496,-0.4303259879352656,-0.43008340425637276,-0.2212307717821442,0.22766870386259627,0.026927286421742726,-0.09235319886738066,0.06989963757692147,0.389689244942378,0.36335488294590734,,-0.39642884750115986,-0.40000919618489017,-0.3609760588282069
q000009,-0.17978665676729685,-0.17590121247975007,-0.16741940872017763,-0.17789735423113578,-0.17786395805128924,-0.11550502326472518,0.11903109232641013,0.012082249913226345,-0.06883011556979096,0.0681171750017746,0.14430429418059523,0.16460944629468668,,-0.15393468656409554,-0.17683003356558125,-0.10571612322267564
q000010,-0.3003824702654849,-0.2962229671721658,-0.29010780108048717,-0.2983851041023762,-0.2983449267882983,-0.16185803682136796,0.16545874330284596,0.01664963909516792,-0.08459424029749682,0.05954892341087132,0.2562202321935452,0.2760261409331982,,-0.2692186996080018,-0.28823519373693673,-0.21305709729962669
q000011,-0.27230040063370303,-0.2711913449643793,-0.26092310346479475,-0.2715819616821494,-0.2716821487346908,-0.14028308439529383,0.12158021952841588,-0.005282267543314862,-0.05520168467492318,0.025968200811461013,0.2321791778249396,0.23739079530070414,,-0.26418846053073214,-0.2716501178185831,-0.22114704121595835
q000012,-0.36304419195242504,-0.35783734550011126,-0.354723369648199,-0.3618298052241952,-0.3619653777028299,-0.18653666251515558,0.14590445702824656,-0.01710170766358124,-0.12761034561055995,0.06073867301786365,0.31232317301248713,0.3291501551906349,,-0.31175438904865344,-0.32298550835457024,-0.26181945424440495
q000013,-0.30523086183721737,-0.3014657681779268,-0.29696707478615014,-0.30382451923923975,-0.3038672894525896,-0.1439091097468166,0.14019794938971858,0.007815740595859832,-0.07300539493780084,0.07060945071161882,0.2540214561883319,0.282986094733407,,-0.2702911960668262,-0.2760286546329512,-0.23255674483189231
q000014,-0.19664124767368277,-0.19345537838255553,-0.18298155802865762,-0.196071451791684,-0.19627784249250121,-0.12138906918459566,0.0855097551758586,-0.019941897390259325,-0.0846888237827048,0.05263077049762133,0.15958126124965533,0.184157219956064,,-0.1726620381686015,-0.1839477551334476,-0.12620653012683994
q000015,-0.2697169003598459,-0.2686894147499012,-0.25768361182061117,-0.26909585059374,-0.26921426185879554,-0.13877827913380122,0.11884751467359136,-0.006790924940550923,-0.05208018605396868,0.02261669710090665,0.2295532698918187,0.23615935214502104,,-0.26283178182242745,-0.2709048122476912,-0.21986198911150512
q000016,-0.23724348073003992,-0.22699790605145398,-0.23035731264685896,-0.23344283765888893,-0.23366470012584317,-0.10584259328239784,0.06934095445136197,-0.01544716611276988,-0.11522867897558868,0.06757436928875113,0.17342215502460132,0.24931327071434506,,-0.1741805777934552,-0.2034564743933169,-0.15010146793991644
q000017,-0.3637075686178199,-0.35876284055576685,-0.35665883457139397,-0.36174263340371454,-0.3617576197563843,-0.16628816003389235,0.16091354071390992,0.0057389009117844,-0.0933388592945543,0.06397584768275151,0.30725163676264494,0.3374106099257098,,-0.3194788373852149,-0.3295281614089968,-0.2672785310080459
q000018,-0.02577952044147836,-0.016746212738593474,-0.015041433550251558,-0.024874946320515217,-0.02521216708602436,-0.021229149712038032,-0.03012764537439748,-0.03745438293083627,-0.07718108934352123,0.07741711984791018,-0.016680611329709143,0.0911453800987309,,0.0073516854408355835,-0.03187747181913801,0.049760818062352656
q000019,-0.22499177595545522,-0.21649937881254078,-0.21750382779453287,-0.2222457066372254,-0.2224104123782702,-0.10760104378718671,0.07130601851455598,-0.016584685418478653,-0.1127140466904707,0.06971457725051576,0.16731455018590163,0.2514833473490791,,-0.17505799899649704,-0.19445762538254027,-0.13309178674718738
q000020,-0.11157111605674382,-0.10307218970220876,-0.10324091013710728,-0.11278587773868189,-0.11342681188534408,-0.08409845072020254,-0.034760549466596964,-0.08777989622097802,-0.16210644853099684,0.04825814033672204,0.06179967111217099,0.16691586060193989,,-0.0719222938764641,-0.10668816216444772,-0.024360961980977577
q000021,-0.25574488770669845,-0.2521516359804859,-0.24847754388768284,-0.25492535932853544,-0.2550696331455015,-0.11536857494605482,0.11952523435601162,0.010906985304285919,-0.06681710147065249,0.047291452420595854,0.2150469469696305,0.2409189691518967,,-0.22304633041987298,-0.23491891907063062,-0.17497469293023685
q000022,-0.22957816503187545,-0.22428114248023198,-0.22067879845090752,-0.22979705806320241,-0.230143226842853,-0.10825480559779171,0.06923875332713715,-0.023801706478111175,-0.08359353024203672,0.05485502375736487,0.17984793168266325,0.23376175124591417,,-0.1961828904712556,-0.217878941422778,-0.1541203419016857
q000023,-0.18471737108336894,-0.18189405603098163,-0.17040852123112785,-0.18387118621899878,-0.18396738794209425,-0.1021799162383674,0.07976821204996729,-0.013222953753361688,-0.03187805406492363,0.04076079608096164,0.146120852491811,0.19236078234404413,,-0.17399877919841,-0.18422078230549935,-0.1390085429389396
q000024,-0.18620711748842397,-0.18306211361744906,-0.17403947619377222,-0.1860677861764408,-0.1863003724505403,-0.1063086630308043,0.07810775732321097,-0.013746904390644464,-0.0641786886996461,0.043590679162195306,0.14533839545922717,0.18898621061016643,,-0.16564924788742086,-0.17326540084379843,-0.12154135252242362
q000025,-0.3090988118269436,-0.3016259831908309,-0.30118549009432666,-0.3053203072012893,-0.30535807249020136,-0.14314362303071834,0.1357039872161152,0.009934836255159226,-0.07804064146460385,0.08590622750446922,0.2569017607969448,0.27641814220039485,,-0.25474206650385794,-0.2734072679687045,-0.23617456067077594
q000026,-0.17844844489065131,-0.17509233350435183,-0.1671029712957809,-0.17798915440432886,-0.17819414043753667,-0.09606187377756492,0.07191052729188574,-0.012580769381816473,-0.06749234978057958,0.049636768459470855,0.14109961801810195,0.17307685777208026,,-0.15349639341055404,-0.16928974810006095,-0.10928508096468206
q000027,-0.26768138765958627,-0.2660933046989393,-0.25615717939707017,-0.26695763283980983,-0.26703063354288253,-0.1350077599701308,0.12067667749788061,-0.0030927783369034735,-0.04239558784557349,0.024569353435412576,0.23195823444764013,0.23894427043947455,,-0.26089811740689106,-0.27246287969475697,-0.21808846950782929
q000028,-0.25640549228889575,-0.25460372594007585,-0.24470185364434432,-0.2558037629317051,-0.25592656813466413,-0.1299521651053228,0.11034915780226646,-0.0063872468612711075,-0.044784463704398515,0.033635648562056815,0.2200344844874585,0.23104532216816467,,-0.24915012394538644,-0.26175289687535247,-0.2059857884411999
q000029,-0.26770023240757757,-0.2648598712942624,-0.2541851852179777,-0.26723141839811126,-0.26745847398325456,-0.14707171106215383,0.10366286557120982,-0.02286306270054336,-0.08680807851318201,0.04894636219736018,0.22158760371563196,0.25153416600493106,,-0.2455250419917727,-0.2518552358979306,-0.2008890861398437
q000030,-0.459204218478208,-0.4537710567599381,-0.45911478663500416,-0.4530620263089023,-0.4525728523425439,-0.1977440710479547,0.24970848863539344,0.06189204003179929,-0.07592998523278194,0.09515703234392485,0.4026770751012336,0.39340752526500916,,-0.4013252309763272,-0.40657839172723814,-0.3611576384748748
