query_id,word_count,token_count,sentence_count,char_count,char_count_no_spaces,avg_words_per_sentence,avg_syllables_per_word,flesch_kincaid_grade,gunning_fog_index,lexical_density,lexical_diversity,keyword_density,sentiment_polarity,named_entity_count,distinct_entity_types,most_frequent_entity_count
q000001,0.1706165242834365,0.17555866234081738,0.16609283488332444,0.17048057689688834,0.17027352549285388,0.10614877352126185,-0.15431770193657923,-0.04666311827270535,-0.028384212482263225,-0.01912798228793822,-0.1578293083233224,-0.17135578304925264,,0.18385413612079216,0.15602841895226185,0.14193764589103172
q000002,0.1853542368814411,0.18813445697727893,0.1782298357157309,0.1824223494216959,0.1819185988370914,0.1262596899373024,-0.15737118496465707,-0.04411772802475669,-0.020672568211380672,0.009770593098946038,-0.1669802247642289,-0.17164380958122108,,0.20144690949196656,0.18088022061137976,0.17590594697919215
q000003,0.24639286322305978,0.25067826844553587,0.23987107001604827,0.2447150237803847,0.24431882030501578,0.15422971707994018,-0.17225515866634403,-0.028914291562419307,-0.002862515089578932,0.026212555903458324,-0.2326995855257413,-0.20131985596886398,,0.2589513850546071,0.22612102524882996,0.2513060371445732
q000004,0.172379840084703,0.17957734224759006,0.17138338202196984,0.17081861806535992,0.1703906538057368,0.1258726664850802,-0.1604096630956231,-0.03813706411552845,-0.013977279113133697,0.07694759990164546,-0.1987192106311746,-0.09139288527307635,,0.2001372572060411,0.16353589846445693,0.21511943473009124
q000005,0.21787050190138554,0.2240674381615201,0.21123237130839506,0.2168890695435113,0.2166307680185413,0.14455084395101112,-0.1593085490674582,-0.03294094138592273,0.006394919089083658,0.05343917957151144,-0.22302373115589905,-0.15526995022267692,,0.24000363906687008,0.2177901200531444,0.2087451409471647
q000006,0.13341820171320118,0.13219515670451254,0.12327024337872113,0.13473787496727432,0.13480816947120458,0.09543567974651788,-0.015961127715251416,0.053960402229769035,0.009617533527907646,-0.02360336055611857,-0.11833483359740209,-0.13979677505391766,,0.1607304129709246,0.1563734712952413,0.15336184524192073
q000007,0.11789728080121856,0.1209844413072683,0.11271508194492062,0.11834072200732262,0.11807844436786778,0.08744229686727502,-0.04787502804369438,0.015119772518224016,-0.004760699081282302,0.028235013794109764,-0.11581385188442826,-0.10611810296364416,,0.15237455641555134,0.13559569342768846,0.14461636882624523
q000008,-0.11616227275508038,-0.11975534340863458,-0.1261706315246457,-0.11201990792011488,-0.11135284136597856,-0.029705460854078054,0.19705028647006528,0.13907465368748342,0.049485216904184885,0.007611131714284946,0.12098232779685066,0.06017754170943048,,-0.10259304997163202,-0.09165330797715343,-0.08909067829211138
q000009,-0.03366842677201528,-0.035414152079283966,-0.03993702735531047,-0.028920180723879748,-0.02839670925544957,0.0053320311580893455,0.12372260845206633,0.10647913956273179,0.011982580808612447,-0.04331771924265046,0.041464027504605205,-0.009810252267334965,,-0.005424337194727227,0.0037950889264344993,0.012444096757532634
q000010,0.010845622007533333,0.006741761574822182,-0.00018502543944079892,0.012335944875345076,0.012575716525673882,0.04437618795168027,0.07866234301231474,0.09366423924048246,0.053819554963478886,-0.017429357402365845,0.008913598364505249,-0.05059611779024924,,0.007441817904569855,0.01276183416610609,0.005098125398623489
